公司代號,公司簡稱,產業別,住址,發言人,實收資本額,已發行普通股數,Latitude,Longitude
911622,泰聚亨-DR,91,"99 Moo1, Tumbon Nikompattana, Amphur Nikompattana, Rayong TH",黃炳綸,"$3,714,761,903","596,748,900",12.7280066,101.0863385
911868,同方友友-DR,91,香港干諾道西118號34樓3405 室,謝漢良,"$356,242,582","2,109,163,417",22.28827,114.144604
912000,晨訊科-DR,91,香港觀塘鴻圖道31號鴻貿中心12樓1206室,朱文輝,"$1,063,575,000","2,362,546,300",22.312762,114.2205208
9136,巨騰-DR,91,香港康樂廣場1號怡和大廈33樓3311-3312室,黃正斌,"$440,764,000","1,200,008,445",22.2830289,114.1589161
9802,鈺齊-KY,37,臺灣雲林縣斗六市雲科路三段76號(訴訟及非訴訟代理人聯絡處),廖志誠,"$2,009,916,730","200,991,673",23.7271477,120.5198134
9902,台火,20,台北市中正區延平南路七十五號二、三樓,陳文正,"$980,496,000","98,049,600",25.0395198,121.5088511
9904,寶成,37,台中市西屯區台灣大道四段600號,游淑惠,"$29,467,872,130","2,946,787,213",24.1792981,120.6238015
9905,大華,20,台北市松江路293之805號,姜佳君,"$3,050,000,000","305,000,000",25.0608082,121.533454
9906,欣巴巴,14,高雄市前鎮區民權二路6號27樓,李鎮宇,"$903,763,580","90,376,358",22.60496,120.309434
9907,統一實,20,台南市永康區蔦松里中正北路837號,張祐信,"$15,791,453,420","1,579,145,342",23.0503906,120.2670714
9908,大台北,23,"台北市光復北路11巷35號1,2,4,5,13樓",陳信良,"$5,163,580,000","516,358,000",25.0501478,121.5599077
9910,豐泰,37,雲林縣斗六市科工八路52號,許芳瑋,"$9,874,828,310","987,482,831",23.7209281,120.5094815
9911,櫻花,38,台中市大雅區雅潭路4段436號,賴宏奇,"$2,223,895,840","222,389,584",24.220379,120.6585713
9912,偉聯,25,台北市南港區園區街3之1號五樓之1,趙欣媛,"$541,705,690","54,170,569",25.0566092,121.6118472
9914,美利達,37,彰化縣大村鄉美港村美港路116號,張振墉,"$2,989,838,000","298,983,800",23.9815487,120.5725505
9917,中保科,20,台北市南港區經貿二路135號13樓,張惠清,"$4,511,970,930","451,197,093",25.0597251,121.6174985
9918,欣天然,23,新北市中和區新民街29號8樓,簡益信,"$1,805,374,530","180,537,453",25.0064238,121.4822033
9919,康那香,20,台南市佳里區民安里同安寮77-1號,吳政蓉,"$1,953,627,500","195,362,750",23.1667991,120.1931779
9921,巨大,37,台中市西屯區東大路一段997&999號,李書耕,"$3,920,653,950","392,065,395",24.1960124,120.6078269
9924,福興,38,高雄市岡山區本洲里育才路88號,李國偉,"$1,507,617,360","150,761,736",22.8057131,120.2778409
9925,新保,20,台北市內湖區行愛路128號,黃春明,"$3,874,896,050","387,489,605",25.063869,121.5800298
9926,新海,23,新北市三重區力行路一段52號(通訊地址),楊朝凱,"$1,795,040,750","179,504,075",25.068392,121.4855643
9927,泰銘,20,高雄市大寮區莒光三街六號,童新沅,"$1,200,000,000","120,000,000",22.5769733,120.4275764
9928,中視,20,台北市南港區重陽路118號,盧秀芳,"$607,245,830","60,724,583",25.0562177,121.5987498
9929,秋雨,20,台北市信義區市民大道六段288號9樓,王佩玲,"$1,012,800,000","101,280,000",25.0493169,121.5790448
9930,中聯資源,35,80661高雄市前鎮區成功二路88號22樓,曹慧柔,"$2,485,403,680","248,540,368",22.6048754,120.3017271
9931,欣高,23,高雄市苓雅區民權一路12號,黃進雄,"$1,203,693,030","120,369,303",22.6183172,120.314994
9933,中鼎,20,台北市中山北路六段89號,李銘賢,"$8,981,931,240","898,193,124",25.1057035,121.5243044
9934,成霖,38,台中市潭子區建國路22號,陳映帆,"$4,110,169,620","411,016,962",24.2190336,120.7000022
9935,慶豐富,38,彰化縣福興鄉沿海路四段三七三號,許竣然,"$1,778,389,260","177,838,926",24.0380418,120.4220377
9937,全國,23,台北市羅斯福路六段140號4樓,蔡佳璋,"$3,090,430,000","309,043,000",24.9963586,121.5406892
9938,百和,20,彰化縣和美鎮好修里和港路575號,葉桂珠,"$2,979,639,020","297,963,902",24.1323802,120.4893071
9939,宏全,20,台中市西屯區工業區2路6號,盧麒伊,"$2,957,864,750","295,786,475",24.1678966,120.6112815
9940,信義,20,台北市信義區信義路五段一００號,陳志桓,"$7,368,465,000","736,846,500",25.0329201,121.5671214
9941,裕融,20,台北市敦化南路二段二號十五樓,廖淑華,"$6,756,363,460","575,636,346",25.024169,121.5483413
9942,茂順,20,南投市工業路336號,薛汝青,"$831,613,200","83,161,320",23.9287846,120.6602781
9943,好樂迪,16,台北市信義區忠孝東路5段293號4樓,李天行,"$1,251,715,100","125,171,510",25.0406521,121.5652968
9944,新麗,20,桃園市八德區聯華街41號,簡裘裘,"$1,059,081,000","105,908,100",24.940403,121.2784722
9945,潤泰新,20,台北市八德路二段三０八號十一樓之一,陳柏宇,"$28,442,250,860","2,844,225,086",25.0468868,121.5411462
9946,三發地產,14,台北市松山區八德路3段30號12樓,蔡文玲,"$3,265,541,500","326,554,150",25.0480765,121.5515014
9955,佳龍,35,桃園市觀音區大潭里一鄰環科路323號,陸怡豪,"$1,044,358,290","104,435,829",25.0379795,121.0620433
9958,世紀鋼,10,桃園市觀音區中山路一段1119號,瞿生元,"$2,468,966,650","246,896,665",25.0277539,121.1091471
